source_domain,reviewed_rows,source_review_ready,ready_high,ready_medium,ready_low,deferred_or_excluded,global_analysis_readiness
tinyurl.com,1,1,0,1,0,0,false
tiogand.net,4,4,2,2,0,0,false
tipton.in.gov,2,0,0,0,0,2,false
tiptoniowa.org,1,0,0,0,0,1,false
tiverton.ri.gov,1,0,0,0,0,1,false
tlsd.us,1,1,1,0,0,0,false
tocc.us,1,1,1,0,0,0,false
togwy.us,3,3,3,0,0,0,false
tok.md.gov,1,1,1,0,0,0,false
tollandct.gov,2,1,1,0,0,1,false
tomballtx.gov,2,1,1,0,0,1,false
tomsrivertownship.com,3,1,0,1,0,2,false
tonganoxie.org,2,2,0,2,0,0,false
tonkawaok.gov,2,1,1,0,0,1,false
tontitown.com,2,2,1,1,0,0,false
toppenish.gov,2,0,0,0,0,2,false
torringtonwy.gov,1,1,1,0,0,0,false
tosv.com,3,1,0,1,0,2,false
totowanj.org,1,1,1,0,0,0,false
towamencin.org,2,2,0,2,0,0,false
town-and-country.org,2,0,0,0,0,2,false
town-atkinsonnh.com,2,0,0,0,0,2,false
town.ashland.va.us,1,0,0,0,0,1,false
town.boonsboro.md.us,3,3,3,0,0,0,false
town.canton.ma.us,4,0,0,0,0,4,false
town.dennis.ma.us,4,0,0,0,0,4,false
town.duxbury.ma.us,4,4,4,0,0,0,false
town.northborough.ma.us,2,0,0,0,0,2,false
town.pendleton.in.us,1,0,0,0,0,1,false
town.raynham.ma.us,2,2,1,1,0,0,false
town.richlands.va.us,2,0,0,0,0,2,false
town.rye.nh.us,1,0,0,0,0,1,false
town.westborough.ma.us,2,0,0,0,0,2,false
town.williston.vt.us,3,3,3,0,0,0,false
towncloud-core-prod.s3.amazonaws.com,1,1,1,0,0,0,false
towncloud-core-prod.s3.us-west-2.amazonaws.com,9,8,3,5,0,1,false
towncloud.io,1,1,1,0,0,0,false
townhall.westwood.ma.us,4,0,0,0,0,4,false
townofabitasprings.com,2,2,2,0,0,0,false
townofallendale.sc.gov,2,2,2,0,0,0,false
townofansted.com,2,2,1,1,0,0,false
townofappalachiava.us,1,1,1,0,0,0,false
townofappomattox.com,2,2,2,0,0,0,false
townofarlington.org,2,2,0,2,0,0,false
townofbainville.com,2,2,2,0,0,0,false
townofball.com,3,0,0,0,0,3,false
townofbeekman.gov,1,1,1,0,0,0,false
townofbelgrade.com,1,1,1,0,0,0,false
townofbellefonte.com,2,2,2,0,0,0,false
townofbellewv.com,1,1,0,1,0,0,false
townofbigsandy.com,2,2,2,0,0,0,false
townofblackstone.org,2,0,0,0,0,2,false
townofblanchard.us,1,1,1,0,0,0,false
townofboone.net,2,0,0,0,0,2,false
townofbrandon.com,1,1,1,0,0,0,false
townofbroadus.com,2,2,2,0,0,0,false
townofcamillus.com,2,2,0,2,0,0,false
townofcantonct.gov,2,0,0,0,0,2,false
townofcarrboro.org,1,0,0,0,0,1,false
townofcentreville.org,4,0,0,0,0,4,false
townofcharlton.net,4,0,0,0,0,4,false
townofchelmsford.us,1,0,0,0,0,1,false
townofchester.net,1,1,1,0,0,0,false
townofchevychase.org,1,0,0,0,0,1,false
townofclaytonnc.org,2,0,0,0,0,2,false
townofclearmont.com,2,2,2,0,0,0,false
townofcoupeville.org,2,2,2,0,0,0,false
townofcrewe.com,1,0,0,0,0,1,false
townofdanville.org,1,1,1,0,0,0,false
townofdavidson.org,3,1,0,1,0,2,false
townofdelhi.municipalimpact.com,2,2,1,1,0,0,false
townofdelmar.us,3,3,3,0,0,0,false
townofdubois.org,1,0,0,0,0,1,false
townofdundee.com,1,1,1,0,0,0,false
townofdutton.com,3,3,2,1,0,0,false
townofeagle.org,1,0,0,0,0,1,false
townofelkmountain.com,2,2,0,2,0,0,false
townofelsmere.com,1,1,0,1,0,0,false
townofencampment.com,3,0,0,0,0,3,false
townoferath.com,1,1,1,0,0,0,false
townofestancia.com,3,3,3,0,0,0,false
townofevansville.org,2,2,2,0,0,0,false
townoffairfield.com,3,3,2,1,0,0,false
townofforestcity.com,3,3,2,1,0,0,false
townoffroid.com,2,2,1,1,0,0,false
townofgeorgia.com,3,0,0,0,0,3,false
townofgramercy.com,1,1,1,0,0,0,false
townofgranby.com,1,1,1,0,0,0,false
townofgretna.org,3,3,3,0,0,0,false
townofgrottoes.com,4,4,1,3,0,0,false
townofgypsum.com,2,2,2,0,0,0,false
townofgypsum.granicus.com,1,1,0,1,0,0,false
townofhalfmoon-ny.gov,2,1,0,1,0,1,false
townofhaydenaz.gov,1,1,1,0,0,0,false
townofhaymarket.org,3,1,0,1,0,2,false
townofhillsville.com,1,1,1,0,0,0,false
townofholliston.us,3,1,1,0,0,2,false
townofhopemills.com,1,1,0,1,0,0,false
townofhotspringsmt.com,3,3,3,0,0,0,false
townofhudson.org,4,0,0,0,0,4,false
townofhulettwy.com,5,5,3,2,0,0,false
townofhurley.us,1,1,1,0,0,0,false
townofjackson.myruralwater.com,1,1,1,0,0,0,false
townofjaffrey.com,3,3,3,0,0,0,false
townofjena.com,1,1,1,0,0,0,false
townofjolietmt.net,2,2,0,2,0,0,false
townofkinder.com,1,1,1,0,0,0,false
townoflabarge.org,1,1,1,0,0,0,false
townoflaurel.net,2,2,1,1,0,0,false
townofleland.civicweb.net,2,2,2,0,0,0,false
townofleland.com,1,1,1,0,0,0,false
townoflewistonny.gov,1,1,1,0,0,0,false
townoflimon.com,1,1,1,0,0,0,false
townofluray.com,1,1,0,1,0,0,false
townoflysander.org,1,1,0,1,0,0,false
townofmaltany.gov,2,2,0,2,0,0,false
townofmammothlakes.ca.gov,4,0,0,0,0,4,false
townofmany.org,2,0,0,0,0,2,false
townofmaurice.gov,1,1,1,0,0,0,false
townofmeeteetse.org,1,1,1,0,0,0,false
townofmontville.org,1,1,0,1,0,0,false
townofmoorefield.com,1,0,0,0,0,1,false
townofnarrows.org,2,2,2,0,0,0,false
townofnewmarket.org,4,4,1,3,0,0,false
townofnewpaltzny.gov,2,2,0,2,0,0,false
townofnorthberwick.org,3,0,0,0,0,3,false
townofoceanawv.gov,1,1,1,0,0,0,false
townoforange.org,1,0,0,0,0,1,false
townofpalmerlake.com,1,0,0,0,0,1,false
townofparadise.com,1,0,0,0,0,1,false
townofparkeraz.com,2,2,1,1,0,0,false
townofphilipsburgmt.com,5,5,3,2,0,0,false
townofportbarre.com,5,5,4,1,0,0,false
townofpownal.org,2,1,0,1,0,1,false
townofrichwood.com,3,3,1,2,0,0,false
townofrockriver.org,2,2,2,0,0,0,false
townofroland.net,2,0,0,0,0,2,false
townofselmer.com,3,3,3,0,0,0,false
townofsharon.net,1,0,0,0,0,1,false
townofsharptown.org,1,1,0,1,0,0,false
townofshenandoah.com,2,0,0,0,0,2,false
townofsheridanmt.org,2,2,0,2,0,0,false
townofsomerset.org,6,4,1,3,0,2,false
townofsouthcongaree.org,2,2,2,0,0,0,false
townofspringlake.com,1,1,1,0,0,0,false
townofstanley.org,1,0,0,0,0,1,false
townofsteilacoom.org,2,2,2,0,0,0,false
townofsterlington.com,2,2,1,1,0,0,false
townofstevensville.com,3,0,0,0,0,3,false
townofstignatius.com,2,2,1,1,0,0,false
townofstjamesnc.org,1,1,1,0,0,0,false
townofsudlersville.org,1,1,0,1,0,0,false
townofsunset.com,3,0,0,0,0,3,false
townofsurfsidefl.gov,3,2,2,0,0,1,false
townofterry.com,3,3,1,2,0,0,false
townoftiburon.gov,2,0,0,0,0,2,false
townofvalier.com,2,2,1,1,0,0,false
townofvc.com,2,2,0,2,0,0,false
townofvivian.us,3,3,3,0,0,0,false
townofwarsaw.com,1,0,0,0,0,1,false
townofweddington.com,2,2,0,2,0,0,false
townofwestyellowstone.com,1,1,0,1,0,0,false
townofwheatlandwy.org,1,1,0,1,0,0,false
townofwhitehallmt.com,2,2,2,0,0,0,false
townofwinifred.com,1,1,1,0,0,0,false
townofwise.net,1,0,0,0,0,1,false
townofwoodstock.org,4,4,2,2,0,0,false
townofzebulon.org,2,0,0,0,0,2,false
townsend.delaware.gov,2,2,2,0,0,0,false
townsendmontana.net,4,4,2,2,0,0,false
townsendpd.org,1,1,0,1,0,0,false
tpoam.net,2,2,1,1,0,0,false
tppfl.gov,2,0,0,0,0,2,false
tremontoncity.org,1,1,1,0,0,0,false
trentonmo.com,3,3,1,2,0,0,false
trfmn.gov,1,0,0,0,0,1,false
trophyclub.org,3,3,1,2,0,0,false
trousdalecountytn.gov,2,0,0,0,0,2,false
troyil.us,3,3,1,2,0,0,false
trumbull-ct.gov,5,1,1,0,0,4,false
tuckahoe.gov,1,0,0,0,0,1,false
tucsonaz.gov,1,0,0,0,0,1,false
tucumcari.civicweb.net,1,1,0,1,0,0,false
tulare.ca.gov,3,0,0,0,0,3,false
turnermaine.com,1,1,0,1,0,0,false
turneroregon.gov,1,1,1,0,0,0,false
turtlelakend.org,1,1,1,0,0,0,false
tustinca.org,2,0,0,0,0,2,false
tuttleok.gov,2,1,1,0,0,1,false
twinbridgesmt.com,2,2,0,2,0,0,false
twinlakeswi.gov,1,1,1,0,0,0,false
twp.fairview.pa.us,3,3,0,3,0,0,false
twp.howell.nj.us,1,1,0,1,0,0,false
twp.pine.pa.us,3,0,0,0,0,3,false
twp.woodbridge.nj.us,1,0,0,0,0,1,false
uawlocal1853.org,1,0,0,0,0,1,false
uawlocal2250.wordpress.com,1,1,0,0,1,0,false
ufpo.us,1,1,0,1,0,0,false
unalaska.gov,4,0,0,0,0,4,false
underhillvt.gov,1,0,0,0,0,1,false
unioncityca.gov,1,1,0,1,0,0,false
unionvillenc.org,2,1,1,0,0,1,false
universalcitytexas.gov,2,0,0,0,0,2,false
uplandca.gov,2,0,0,0,0,2,false
upmd.org,3,2,0,2,0,1,false
uppergwynedd.org,1,1,0,1,0,0,false
upperprovmcpa.gov,1,1,0,1,0,0,false
uppersaucon.org,1,1,0,1,0,0,false
upperuwchlan-pa.gov,2,0,0,0,0,2,false
usw.org,1,0,0,0,0,1,false
ut-highlandcity.civicplus.com,1,0,0,0,0,1,false
ut-northsaltlake.civicplus.com,1,0,0,0,0,1,false
utah.gov,66,65,57,8,0,1,false
uxbridge-ma.gov,5,0,0,0,0,5,false
vail.gov,2,0,0,0,0,2,false
valdosta.edu,1,1,0,0,1,0,false
valdosta.elaws.us,1,0,0,0,0,1,false
valdostacity.com,2,1,0,1,0,1,false
valleycity.us,1,0,0,0,0,1,false
valp.org,1,0,0,0,0,1,false
valparaisofl.civicpluswebopen.com,1,0,0,0,0,1,false
vassalboro.net,1,1,0,1,0,0,false
vbg.org,1,1,0,1,0,0,false
velvand.com,1,1,0,1,0,0,false
venetaoregon.gov,2,0,0,0,0,2,false
ventnorcity.org,3,3,3,0,0,0,false
vernal.gov,2,2,2,0,0,0,false
vernon-ct.gov,2,2,1,1,0,0,false
vernonhills.org,2,0,0,0,0,2,false
vernonindiana.org,1,0,0,0,0,1,false
vernontwp.com,1,1,0,1,0,0,false
veronanj.org,3,2,2,0,0,1,false
versailles.klc.org,1,0,0,0,0,1,false
versaillesoh.com,4,4,0,4,0,0,false
viborgsd.org,3,3,3,0,0,0,false
vidaliaga.gov,2,2,2,0,0,0,false
vienna-wv.com,1,1,0,1,0,0,false
viennava.gov,2,0,0,0,0,2,false
vil.bellwood.il.us,3,3,0,3,0,0,false
village-npb.org,3,1,1,0,0,2,false
village.homewood.il.us,3,0,0,0,0,3,false
village.kewaskum.wi.us,1,1,1,0,0,0,false
villagemedina.org,1,0,0,0,0,1,false
villagenhpny.gov,2,2,2,0,0,0,false
villageofarcanum.com,2,2,1,1,0,0,false
villageofbaldwin.com,5,2,1,1,0,3,false
villageofbeachpark.com,2,2,0,2,0,0,false
villageofbloomfield.com,1,1,0,1,0,0,false
villageofcapitan.org,1,0,0,0,0,1,false
villageofchama.com,2,0,0,0,0,2,false
villageofchatham.com,1,0,0,0,0,1,false
villageofcimarron.net,1,1,0,1,0,0,false
villageofcovington.com,2,1,0,1,0,1,false
villageofcrete.org,2,2,2,0,0,0,false
villageofeasthills.org,1,0,0,0,0,1,false
villageofellsworth.org,3,3,3,0,0,0,false
villageofenosburgfalls.org,1,1,1,0,0,0,false
villageoffloydnm.com,1,1,1,0,0,0,false
villageoffranklinpark.com,6,5,4,1,0,1,false
villageofgoshen-ny.gov,4,4,4,0,0,0,false
villageofhatch.org,1,1,0,1,0,0,false
villageofhaverstraw.gov,1,1,1,0,0,0,false
villageofhinsdale.org,3,2,2,0,0,1,false
villageofislandlake.com,2,2,2,0,0,0,false
villageofjohnson.com,2,1,1,0,0,1,false
villageoflagrange.com,4,2,1,1,0,2,false
villageoflisle.org,2,1,0,1,0,1,false
villageofmiddleville.org,1,0,0,0,0,1,false
villageofmidlothian.net,3,2,0,2,0,1,false
villageofmilford.org,1,1,1,0,0,0,false
villageofmonroe.org,3,3,2,1,0,0,false
villageofmosquero.com,3,3,2,1,0,0,false
villageofnorridge.com,1,0,0,0,0,1,false
villageofpender.com,1,1,0,1,0,0,false
villageofpewaukee.com,2,0,0,0,0,2,false
villageofsabina.gov,2,0,0,0,0,2,false
villageofschaumburg.com,2,0,0,0,0,2,false
villageofscotia.org,1,1,0,1,0,0,false
villageofseville.org,1,1,0,1,0,0,false
villageofshelton.com,2,2,1,1,0,0,false
villageofsolvay.com,1,1,1,0,0,0,false
villageofsteger.org,3,3,3,0,0,0,false
villageofsutherland.com,3,3,1,2,0,0,false
villageoftularosa.com,1,1,0,1,0,0,false
villageoftwinlakes.net,1,0,0,0,0,1,false
villageofwalden.org,1,0,0,0,0,1,false
villageofwarwick.org,1,0,0,0,0,1,false
villageofwarwickny.gov,1,0,0,0,0,1,false
villageofwaynesville.org,3,3,2,1,0,0,false
villageofwilliamsburg.com,2,2,1,1,0,0,false
villageofwoodsfield.org,2,2,1,1,0,0,false
villageofworth.com,7,0,0,0,0,7,false
vineyardut.suiteonemedia.com,2,1,0,1,0,1,false
vintonva.gov,1,0,0,0,0,1,false
vlrb.vermont.gov,1,0,0,0,0,1,false
vokimberly.org,2,2,2,0,0,0,false
vokimberlywi.gov,1,1,1,0,0,0,false
vopnc.org,1,0,0,0,0,1,false
vtsv.org,3,3,0,3,0,0,false
waconiamn.gov,1,0,0,0,0,1,false
wagonmound.org,1,1,1,0,0,0,false
wahpeton.com,2,0,0,0,0,2,false
wakefieldma.gov,4,0,0,0,0,4,false
wakefieldne.com,2,0,0,0,0,2,false
waldwicknj.gov,2,2,2,0,0,0,false
walhalland.org,1,1,1,0,0,0,false
walker.la.us,2,2,2,0,0,0,false
walkercountyal.us,1,1,0,1,0,0,false
wallace.id.gov,1,1,1,0,0,0,false
walledlake.us,3,3,3,0,0,0,false
wallingfordct.gov,1,1,1,0,0,0,false
wallnj.gov,3,0,0,0,0,3,false
walpole-ma.gov,4,3,2,1,0,1,false
walsenburg.org,2,0,0,0,0,2,false
walterborosc.org,1,1,1,0,0,0,false
wamego.org,1,1,1,0,0,0,false
wamsutter-wy.org,2,2,0,2,0,0,false
wappingersfallsny.gov,2,2,2,0,0,0,false
wardarkansas.org,1,1,1,0,0,0,false
wareshoalssc.com,1,1,0,1,0,0,false
warrenmaine.org,2,2,2,0,0,0,false
warrennj.org,2,0,0,0,0,2,false
warrensburg-mo.com,1,1,0,1,0,0,false
warrensburg-mo.gov,1,1,0,1,0,0,false
warrentonoregon.us,2,0,0,0,0,2,false
warrentonva.gov,5,1,1,0,0,4,false
warrenville.il.us,1,0,0,0,0,1,false
warrenvillefire.com,1,1,0,1,0,0,false
warsaw.in.gov,5,5,3,2,0,0,false
washburnnd.com,3,3,0,3,0,0,false
washingtonboro-nj.gov,2,2,2,0,0,0,false
washingtongrovemd.gov,2,2,2,0,0,0,false
washingtonpa.us,1,1,0,1,0,0,false
washingtonterrace.gov,2,1,1,0,0,1,false
washingtonville-ny.gov,1,1,1,0,0,0,false
watchdogri.org,2,2,0,2,0,0,false
watchungnj.gov,2,2,2,0,0,0,false
waterboromaine.net,1,1,0,1,0,0,false
waterburyvt.com,2,2,0,2,0,0,false
waterfordct.gov,2,0,0,0,0,2,false
waterfordmi.gov,9,0,0,0,0,9,false
waterfordtwp.org,1,1,1,0,0,0,false
waterfordwi.gov,1,0,0,0,0,1,false
waterloo.il.us,3,3,3,0,0,0,false
waterloowi.us,2,2,2,0,0,0,false
watertownct.org,4,3,0,3,0,1,false
watertownmn.gov,3,3,3,0,0,0,false
watervalleyms.gov,2,2,2,0,0,0,false
wauchula-fl.municodemeetings.com,1,0,0,0,0,1,false
wauconda-il.gov,1,1,0,1,0,0,false
waukonstandard.com,2,2,0,2,0,0,false
waveland.ms.gov,2,0,0,0,0,2,false
waverlyia.com,2,1,0,1,0,1,false
waverlyva.org,2,1,0,1,0,1,false
waxhaw.civicweb.net,1,1,0,1,0,0,false
waycrossga.gov,2,0,0,0,0,2,false
waynesboro.va.us,1,1,1,0,0,0,false
waynesboroms.us,2,2,2,0,0,0,false
waynesvillemo.org,1,1,1,0,0,0,false
waynesvillenc.gov,1,1,1,0,0,0,false
wbcityut.gov,1,1,1,0,0,0,false
wbtownshipmi.api.civicclerk.com,1,0,0,0,0,1,false
wcfpba.org,1,0,0,0,0,1,false
weare.nh.gov,4,3,3,0,0,1,false
weathersfieldvt.org,3,0,0,0,0,3,false
webbcitymo.org,1,1,0,1,0,0,false
webdocs.northglenn.org,3,3,2,1,0,0,false
webgen1files.revize.com,1,1,0,1,0,0,false
webgen1files1.revize.com,15,15,3,12,0,0,false
webster-ma.gov,5,0,0,0,0,5,false
webstercity.com,2,0,0,0,0,2,false
weepingwater.org,2,2,0,2,0,0,false
wellesleyma.gov,4,0,0,0,0,4,false
wellingtoncolorado.gov,3,2,2,0,0,1,false
wellingtonks.municipalone.com,1,1,1,0,0,0,false
wellsrivervillage.org,1,1,0,1,0,0,false
wellstown.org,3,0,0,0,0,3,false
welltonaz.gov,2,1,1,0,0,1,false
werc.wi.gov,59,57,52,5,0,2,false
wesleychapelnc.com,2,0,0,0,0,2,false
westboroughma.gov,3,0,0,0,0,3,false
westbranchiowa.org,3,3,3,0,0,0,false
westbrookct.us,2,0,0,0,0,2,false
westchester-il.gov,4,4,4,0,0,0,false
westcolumbiasc.civicweb.net,3,3,0,3,0,0,false
westcolumbiasc.gov,2,2,2,0,0,0,false
westcooknews.com,1,1,0,0,1,0,false
westerlyri.gov,3,1,0,1,0,2,false
westfordma.gov,8,3,3,0,0,5,false
westhempfield.org,2,2,0,2,0,0,false
westlafayettevillage.com,3,3,3,0,0,0,false
westlakegov.com,1,0,0,0,0,1,false
westliberty.ky.gov,1,1,1,0,0,0,false
westlongbranch.org,3,1,1,0,0,2,false
westmanchestertownship.com,1,0,0,0,0,1,false
westmemphisar.gov,1,0,0,0,0,1,false
westminsterca.granicus.com,2,1,0,1,0,1,false
westminstersc.org,2,2,2,0,0,0,false
westminstervt.org,1,1,0,1,0,0,false
westnorritontwp.org,3,0,0,0,0,3,false
westonct.gov,5,0,0,0,0,5,false
westplains.gov,1,1,1,0,0,0,false
westpointutah.gov,1,1,1,0,0,0,false
westportct.gov,4,0,0,0,0,4,false
westsalemwi.gov,2,2,2,0,0,0,false
westutx.gov,3,2,0,2,0,1,false
westwarwickri.gov,2,2,2,0,0,0,false
westwhiteland.org,1,0,0,0,0,1,false
westwoodnj.gov,2,0,0,0,0,2,false
wethersfieldct.gov,5,0,0,0,0,5,false
wetumpkaal.gov,3,0,0,0,0,3,false
whartonnj.com,3,3,1,2,0,0,false
wheatfield-ny.gov,1,1,0,1,0,0,false
wheelingil.gov,1,0,0,0,0,1,false
white.sdcity.gov,1,1,1,0,0,0,false
whitecastle.us,1,1,1,0,0,0,false
whitecity.utah.gov,1,1,1,0,0,0,false
whitehousetn.gov,3,0,0,0,0,3,false
whitelaketwp.com,2,0,0,0,0,2,false
whiteoakborough.com,1,1,1,0,0,0,false
whitesalmonwa.gov,1,0,0,0,0,1,false
whitestown.in.gov,3,3,3,0,0,0,false
whitesulphurspringswv.org,2,2,2,0,0,0,false
whitman-ma.gov,4,0,0,0,0,4,false
whittieralaska.gov,1,0,0,0,0,1,false
wichita.gov,1,1,1,0,0,0,false
wickenburgaz.gov,1,0,0,0,0,1,false
wilbraham-ma.gov,1,0,0,0,0,1,false
wilderky.gov,2,2,2,0,0,0,false
willardcityut.gov,3,3,3,0,0,0,false
willcox.az.gov,2,2,2,0,0,0,false
williamsaz.gov,1,1,1,0,0,0,false
williamsburgohio.org,2,2,2,0,0,0,false
williamstonsc.us,2,2,1,1,0,0,false
williamstownwv.org,1,1,1,0,0,0,false
williston-sc.com,3,3,0,3,0,0,false
willistonfire.com,1,1,1,0,0,0,false
willistonfl.org,1,0,0,0,0,1,false
wilmingtonma.gov,8,4,3,1,0,4,false
wilmingtonvermont.us,1,1,1,0,0,0,false
wilmore.org,1,1,1,0,0,0,false
wiltonct.gov,3,1,1,0,0,2,false
wiltoniowa.gov,1,0,0,0,0,1,false
wiltonmanors.gov,5,1,1,0,0,4,false
wiltonnh.gov,2,1,1,0,0,1,false
winchester-tn.com,2,1,0,1,0,1,false
winchester.us,7,0,0,0,0,7,false
winchesterky.com,2,0,0,0,0,2,false
windhamct.gov,1,0,0,0,0,1,false
windhammaine.us,6,0,0,0,0,6,false
windhamnh.gov,4,3,0,3,0,1,false
windom-mn.com,2,0,0,0,0,2,false
windsor-va.gov,1,0,0,0,0,1,false
windsorct.gov,1,1,1,0,0,0,false
windsorlocksct.org,1,1,1,0,0,0,false
winfield.in.gov,5,5,4,1,0,0,false
winnersd.org,1,1,1,0,0,0,false
winstoncity.org,3,1,0,1,0,2,false
winterset.gov,2,2,2,0,0,0,false
wintervillenc.com,2,2,0,2,0,0,false
winthropmaine.gov,1,0,0,0,0,1,false
wiscasset.gov,1,1,1,0,0,0,false
wmuaaup.org,1,1,0,1,0,0,false
wnypapers.com,2,2,0,2,0,0,false
woboro.com,2,2,1,1,0,0,false
wolcottct.org,1,1,0,1,0,0,false
wolfeboronh.us,2,1,0,1,0,1,false
wolfpoint.municipalcodeonline.com,1,0,0,0,0,1,false
woodbridgect.org,1,1,0,1,0,0,false
woodbury.nj.us,2,2,2,0,0,0,false
woodburyct.org,3,3,1,2,0,0,false
wooddale.com,2,0,0,0,0,2,false
woodhavenmi.civicweb.net,1,1,1,0,0,0,false
woodlandpark.gov,2,2,2,0,0,0,false
woodridgenj.gov,2,2,2,0,0,0,false
woodriver.org,1,1,1,0,0,0,false
woodstockga.granicus.com,1,1,0,1,0,0,false
woodstockva.gov,2,1,1,0,0,1,false
woolwichtwp.org,1,1,0,1,0,0,false
wpnet.org,1,1,0,1,0,0,false
wrangell.com,2,0,0,0,0,2,false
wrightwyoming.com,1,1,1,0,0,0,false
wsprings.com,4,0,0,0,0,4,false
wstx.us,3,0,0,0,0,3,false
wtvbam.com,1,1,0,0,1,0,false
wvboro.com,1,1,0,1,0,0,false
wvfirefighters.com,1,1,0,0,1,0,false
wvlegals.com,1,1,0,1,0,0,false
wyckoff-nj.com,1,1,0,1,0,0,false
wyckoffnj.gov,2,2,1,1,0,0,false
wyoming.delaware.gov,2,2,2,0,0,0,false
wyomingmn.org,1,1,1,0,0,0,false
yakimacounty.us,1,0,0,0,0,1,false
yankee-institute-dev.10web.me,1,0,0,0,0,1,false
yankeeinstitute.org,3,3,1,2,0,0,false
yarmouth.ma.us,5,5,5,0,0,0,false
yerington.net,1,0,0,0,0,1,false
yorkmaine.org,6,0,0,0,0,6,false
yorksc.gov,1,0,0,0,0,1,false
yorktownindiana.org,1,1,1,0,0,0,false
youngtownaz.hosted.civiclive.com,1,1,0,1,0,0,false
yourdailyglobe.com,1,1,0,1,0,0,false
yucca-valley.org,3,0,0,0,0,3,false
yukonok.gov,1,1,1,0,0,0,false
yutannebraska.com,2,2,2,0,0,0,false
zimmerman.govoffice.com,3,2,0,2,0,1,false
