source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_c26534b096a28f59b7213b8d,TRI-8a4514ca3a830ef45e1e,NSCQ-FL-20260720-0103,VER-0fd89694159410db3e9b,cog_2025_194764,194764,FL,Bradenton,CITY OF BRADENTON,https://cityofbradenton.com/vertical/sites/%7B98CFEB92-7265-45CB-AF6F-7115C2CD7C81%7D/uploads/Police_Benevolent_Association_-_Contract_for_Lieutenants.pdf,https://cityofbradenton.com/vertical/sites/%7B98CFEB92-7265-45CB-AF6F-7115C2CD7C81%7D/uploads/Police_Benevolent_Association_-_Contract_for_Lieutenants.pdf,https://cityofbradenton.com/vertical/sites/%7B98CFEB92-7265-45CB-AF6F-7115C2CD7C81%7D/uploads/Police_Benevolent_Association_-_Contract_for_Lieutenants.pdf,"Contract Between The City of Bradenton, FL and Florida Police Benevolent Association (Lieutenants)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-9d91e77570b4f66e485b,1,canonical_representative,291,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_232b4a6afae2f28d9487eb47,TRI-598bd3c266ecad51e7ca,NSCQ-OH-20260720-0533,VER-d857a85366a19d588245,cog_2025_132477,132477,OH,London,CITY OF LONDON,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0684.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0684.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0684.pdf,Collective Bargaining Agreement (City of London + IAFF Local 3509) - Ohio Public Sector (SERB) PDF,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,fire,,yes,likely_official,URL-830d941a8deb20999889,1,canonical_representative,294,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_8adbc05d5063632cf7339e1a,TRI-a4ab5c40f5802994ec8c,NSCQ-FL-20260720-0186,VER-129037f39d0050a8d257,cog_2025_207690,207690,FL,Edgewater,CITY OF EDGEWATER,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,IAFF FF/DE/LT Agreement 10/1/22 – 9/30/25 ADOPTED 09/25/2023 (City of Edgewater) - Strikethrough Version for AR-2024-974,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-f5a70a63c59f7e0ec6a7,1,canonical_representative,297,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_345c001c4c0a9de7dee8a4df,TRI-ccc0286747be7d2b7ff0,NSCQ-OH-20260720-0663,VER-565a334341182eeddfaf,cog_2025_110830,110830,OH,Rossford,CITY OF ROSSFORD,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0518.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0518.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0518.pdf,"Collective Bargaining Agreement - Rossford Public Works Department (City of Rossford, Ohio) and AFSCME Local 2954 / Ohio Council #8",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-6ac7bc10f2e891220d28,1,canonical_representative,300,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_2260803be26cc119dc9e1fe1,TRI-d252f8e9e449928848b7,NSCQ-FL-20260720-0100,VER-a130c598f3696b03c054,cog_2025_212222,212222,FL,Delray Beach,CITY OF DELRAY BEACH,https://delraybeach.legistar.com/View.ashx?GUID=B0CEC68F-B8BB-46C4-9063-5B28CCB5A8D0&ID=13754744&M=F,https://delraybeach.legistar.com/View.ashx?GUID=B0CEC68F-B8BB-46C4-9063-5B28CCB5A8D0&ID=13754744&M=F,https://delraybeach.legistar.com/View.ashx?GUID=B0CEC68F-B8BB-46C4-9063-5B28CCB5A8D0&ID=13754744&M=F,"SEIU Collective Bargaining Agreement (City of Delray Beach & Service Employees International Union, Florida Public Services Union, CTW, CLC)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-ddbe5b87d3faa85f8941,1,canonical_representative,303,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_465a8f5b0c4990297c8d1e3d,TRI-b672a7908ab26b3b68b2,NSCQ-OH-20260720-0447,VER-c5385b5c3db0d7fc671c,cog_2025_110817,110817,OH,Dover,CITY OF DOVER,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0973.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0973.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0973.pdf,"Collective Bargaining Agreement (City of Dover, OH & Fraternal Order of Police, Lodge 4 - Dover Division) — Effective January 01, 2021 Through December 31, 2023",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,police,,yes,likely_official,URL-0fba88c34ec3bce54f01,1,canonical_representative,306,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f96c61a6f8ae3242691b699b,TRI-061d196571ee771879eb,NSCQ-FL-20260720-0224,VER-dcf475ab027fdb3f07e7,cog_2025_194767,194767,FL,Marco Island,CITY OF MARCO ISLAND,https://marcoisland.legistar.com/View.ashx?GUID=5840889E-2528-495B-92E6-5D92FDFC119D&ID=7674493&M=F,https://marcoisland.legistar.com/View.ashx?GUID=5840889E-2528-495B-92E6-5D92FDFC119D&ID=7674493&M=F,https://marcoisland.legistar.com/View.ashx?GUID=5840889E-2528-495B-92E6-5D92FDFC119D&ID=7674493&M=F,"Collective Bargaining Agreement between CITY OF MARCO ISLAND and Florida State Lodge Fraternal Order of Police, Inc. (FOP)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-3eb613ec5e55041a9d3f,1,canonical_representative,309,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_3bc800aac2f942c5b76641ce,TRI-58cc93a5ea1366a9ca7c,NSCQ-OH-20260720-0632,VER-9d93f0cc05e50f0dc07f,cog_2025_132479,132479,OH,Campbell,CITY OF CAMPBELL,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-01-0068.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-01-0068.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-01-0068.pdf,"Agreement (IAFF Local 2998 IAFF & OAPFF) – City of Campbell, Ohio (Firefighters)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,fire,,yes,likely_official,URL-cb802b8e6ee11e43841e,1,canonical_representative,312,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_a88167b98cb7755c82d6eec2,TRI-02fb01febde73a65c2fa,NSCQ-FL-20260720-0147,VER-260f57bffe7d7f8f7c77,cog_2025_219548,219548,FL,Riviera Beach,CITY OF RIVIERA BEACH,https://www.rivierabch.com/filestorage/57801/58165/58167/58202/58204/79151/IAFF_Firefighters_and_Paramedics_Bargaining_Agreement%2C_2024_-_2026.pdf,https://www.rivierabch.com/filestorage/57801/58165/58167/58202/58204/79151/IAFF_Firefighters_and_Paramedics_Bargaining_Agreement%2C_2024_-_2026.pdf,https://www.rivierabch.com/filestorage/57801/58165/58167/58202/58204/79151/IAFF_Firefighters_and_Paramedics_Bargaining_Agreement%2C_2024_-_2026.pdf,"IAFF Firefighters and Paramedics Bargaining Agreement, 2024 - 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-473933969e8fb53ddbf2,1,canonical_representative,315,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_a688b7aec4314ed2ef31e90f,TRI-cc63130319a65fdb49eb,NSCQ-OH-20260720-0297,VER-5e74e87cab5f4b7b2ad3,cog_2025_132388,132388,OH,Ashland,CITY OF ASHLAND,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0371.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0371.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0371.pdf,"Collective Bargaining Agreement (City of Ashland & AFSCME, Ohio Council 8, Local 2313)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-a39e11d81a016bc0b407,1,canonical_representative,318,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_2e657da25b74aef1a0748196,TRI-e36ec1e1174d856bee0b,NSCQ-FL-20260720-0057,VER-4094c15b5581185c087f,cog_2025_214783,214783,FL,Miami Gardens,CITY OF MIAMI GARDENS,https://miamigardens.civicweb.net/document/178700/,https://miamigardens.civicweb.net/document/178700/,https://miamigardens.civicweb.net/document/178700/,Collective Bargaining Agreement (City of Miami Gardens & AFSCME Florida Council 79) — Municipal Employees CBA,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-9c6aaf1deb1e2733538b,1,canonical_representative,321,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_78d3583c3f6abed1ef8a9ec9,TRI-75ab3ab73038031360ae,NSCQ-OH-20260720-0588,VER-d7ad37973ba2fc5650c8,cog_2025_110822,110822,OH,Rittman,CITY OF RITTMAN,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1157.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1157.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1157.pdf,"Collective Bargaining Agreement (City of Rittman, OH and Ohio Patrolmen's Benevolent Association (Sergeants/Patrol/Detectives) & (Records Clerk))",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,police,,yes,likely_official,URL-d012a0f98ae56eb9e7b0,1,canonical_representative,324,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_76aa4cb6faa3046825f02015,TRI-8a853dfd2a418147d53a,NSCQ-FL-20260720-0125,VER-89b9ed2993b6f7dadab0,cog_2025_194771,194771,FL,Coral Gables,CITY OF CORAL GABLES,https://www.coralgables.com/sites/default/files/mediaexport/Labor%20Relations/CollectiveBargainingAgreement/CBA_FOP_2020-2023.pdf,https://www.coralgables.com/sites/default/files/mediaexport/Labor%20Relations/CollectiveBargainingAgreement/CBA_FOP_2020-2023.pdf,https://www.coralgables.com/sites/default/files/mediaexport/Labor%20Relations/CollectiveBargainingAgreement/CBA_FOP_2020-2023.pdf,"Agreement between Fraternal Order of Police, Coral Gables Lodge Number 7 and The City of Coral Gables (Collective Bargaining Agreement)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-2688c40abc9c75cb3cfc,1,canonical_representative,327,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_3fb8ff83c1cc85ef6ae43eb1,TRI-ed1177ecf4ac3bc64aef,NSCQ-OH-20260720-0495,VER-538204f640d7850d442c,cog_2025_132491,132491,OH,Clayton,CITY OF CLAYTON,https://clayton.oh.us/DocumentCenter/View/3375/Firefighter-Contract-2019-2022,https://clayton.oh.us/DocumentCenter/View/3375/Firefighter-Contract-2019-2022,https://clayton.oh.us/DocumentCenter/View/3375/Firefighter-Contract-2019-2022,Firefighter Contract 2019-2022,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,fire,,yes,likely_official,URL-d122eec2ca9ff6ba31f6,1,canonical_representative,330,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_81e31a22a6e29c65f62a959a,TRI-bb0dca5a84d73bf8a9c0,NSCQ-FL-20260720-0028,VER-d956fcf98908e4906a51,cog_2025_161593,161593,FL,Pembroke Pines,CITY OF PEMBROKE PINES,https://ppines.legistar.com/View.ashx?GUID=9A9782C8-35D6-419F-BCBB-52EE159C1C0C&ID=13312709&M=F,https://ppines.legistar.com/View.ashx?GUID=9A9782C8-35D6-419F-BCBB-52EE159C1C0C&ID=13312709&M=F,https://ppines.legistar.com/View.ashx?GUID=9A9782C8-35D6-419F-BCBB-52EE159C1C0C&ID=13312709&M=F,"Collective Bargaining Agreement between The City of Pembroke Pines and Professional Fire Fighters of Pembroke Pines, IAFF Local 2292 — Term of Contract October 1, 2024 – September 30, 2027",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-cb0fab32e79ba561d322,1,canonical_representative,333,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_42435cf902a5faa32da41089,TRI-665ed68e76470d4821ec,NSCQ-OH-20260720-0372,VER-f90d471bf36c6adf89df,cog_2025_132412,132412,OH,Galion,CITY OF GALION,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-07-0691.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-07-0691.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-07-0691.pdf,"Collective Bargaining Agreement (City of Galion) and Local No. 2243, Council 8, AFSCME, AFL-CIO",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-816c1c19e930e69013a8,1,canonical_representative,336,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
