canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
EXTCAND-ddbaa5fc714184f918a4eefc,EXTLOC-d27abaced57e6e98fae147e6,,
EXTCAND-cf3b5c859e1c48c669cda647,EXTLOC-34db0014f73a1e9abf76f87f,,
EXTCAND-0a34af9f15a9e8596946aea2,EXTLOC-e16ebc7cf9d7df64399936ce,,
EXTCAND-224f69d96b1a715271df04c2,EXTLOC-9e95e5e163f95525cfe0e06e,,
EXTCAND-f85f5700f91c1b95be4a45ab,EXTLOC-fdb86081a507187d8edfb82c,,
EXTCAND-74d9ebda3d0d5ad05dc5574c,EXTLOC-c8ca8f4dadcff86e6190ca88,,
EXTCAND-32676bbfd4e50b8fcfdf3e45,EXTLOC-d8871537333d8f13f98a6dc2,,
EXTCAND-fde9303fb81cedfc19c9c6f0,EXTLOC-27fecd1e6621ef8a9fd8088f,,
EXTCAND-ebe172f19d8e5a587cba36c8,EXTLOC-3a369068f0c0db437fa37b1d,,
EXTCAND-a480daf4bf9f5089a9771160,EXTLOC-a2156f4a4418504442156c62,,
EXTCAND-25b2a84138b27700fd1fe07a,EXTLOC-2a1458481e4b909b4b30ff16,,
EXTCAND-8abf785d64afe78ab2239c53,EXTLOC-93eb3a47f8c21257f741ca96,,
EXTCAND-2fc30852f251a9d68be017f0,EXTLOC-8c8519a80414926bb4941fda,,
EXTCAND-061218773afa78af85586b6f,EXTLOC-5538ac21f22f63b7f281ee16,,
EXTCAND-3f1cfa7ec88307b296696547,EXTLOC-26f4fb0876fda6f9030c2f94,,
EXTCAND-5962763120d41bb844f04099,EXTLOC-146a75c89be6b99ac9908729,,
EXTCAND-768b0fd37bbc7fdb1ab895ae,EXTLOC-6a357a015205f7f7f15e2e66,,
EXTCAND-da4e78cf49697696eeeef1ef,EXTLOC-d0785ef160058571fa9cc29b,,
EXTCAND-d3ebefc8b49c7cc11075dd6d,EXTLOC-7f9b006050bdbb96c05f2c39,,
EXTCAND-b775a5455eca5cbe39f68fa0,EXTLOC-c6869e8e86e6bf10575d11c9,,
EXTCAND-9c9bdce26f5ffb6c9e630397,EXTLOC-0a43722986982db4f0076257,,
EXTCAND-9eb49f4fc08413f206d3bd5a,EXTLOC-7fc73e0fc2bca0dbec19467f,,
EXTCAND-0e548079c86503f5bb3bbf81,EXTLOC-6cf571def0843766b47d6eaa,,
EXTCAND-e51cd65e6b97dff70d4f32ea,EXTLOC-81c0b631e23842c43525512e,,
EXTCAND-705e29b23b0e26b473c47844,EXTLOC-9b29ec12e509667434efadd5,,
EXTCAND-e384e746b62c3b95d3f3fc90,EXTLOC-46dc64a461018e51eb2bd6e9,,
EXTCAND-4575c65d8e15802f2202d669,EXTLOC-8c3012a405970ba6a0654c21,,
EXTCAND-ee0534419b3cb20d3fad0e34,EXTLOC-7a7ad454bace5ef7677c429e,,
EXTCAND-f7c6bfe0694ffe67bff36e38,EXTLOC-2c96608501927d4223bd86fe,,
RESCAND-cbff4d1a8f1eba9760c52a5e,EXTLOC-4367f18b96b9c2a4b579f650,,
RESCAND-4489df410732fffd86be8e31,EXTLOC-280116bc885a080c898d7740,,
RESCAND-4a3258f96c3c5dd949d23143,EXTLOC-6c675f7d938f33a66d87657c,,
EXTCAND-a60a7240d20d42acb89db073,EXTLOC-1a0c0df1f93a99b3709e48d9,,
EXTCAND-ccfb0820811025755f597e14,EXTLOC-c17e7f3745d41c918cd40e90,,
RESCAND-a0299942320633180fb40f76,EXTLOC-95564ffa201d612ec991d48e,,
EXTCAND-4b8f65aed72fe4fb1866fc93,EXTLOC-29059f49a3f62044d2d1f8a3,,
RESCAND-589495667d0884682a57426e,EXTLOC-20a7ca4821098b627f43eb87,,
RESCAND-6f7dd3289ff17f0e83c8bbeb,EXTLOC-5176dfd843a009b10ea7db58,,
EXTCAND-dd02caaf8fb5d930a941c5a5,EXTLOC-4654d2afe98364adb979fcf9,,
RESCAND-195fb5952ad0ddb218adf3f4,EXTLOC-eb6490c8f0cf045476684fc1,,
EXTCAND-22e115927cf9f202df1f4441,EXTLOC-4cbe1993dd98a972473a2b27,,
RESCAND-981c2dc806c19480f1eb04bc,EXTLOC-6ccec7c8a6c823ebd05f3e0d,,
EXTCAND-e76c4629f79640796169f28e,EXTLOC-32c47d3b5173b292fa5b8545,,
EXTCAND-4d7a3abec912ec67aeebfda9,EXTLOC-eb9b66cd68ced46a07c9e45f,,
RESCAND-469b6935f30118967a78016f,EXTLOC-13a4bb3711a45271b38241d7,,
EXTCAND-507034bea34e627bf5a90142,EXTLOC-dd5d0e7e7cc7eee6327382e6,,
RESCAND-136b2823c85384a2766586a8,EXTLOC-7f4d8ede3cebcfcf75b0d350,,
EXTCAND-12a51c60a7726cee63dd03ec,EXTLOC-891fe97fb1adc96dbd717d45,,
EXTCAND-bf6b0e91290677e351265051,EXTLOC-c31629628ed6ca68e38c519f,,
EXTCAND-f35fd07b4146ba47ec0e9209,EXTLOC-27387ecc4b81cc361ceb49bd,,
EXTCAND-7d301ecbbbd28f54b5b37e69,EXTLOC-64e82bf6769c8efb5b39dc75,,
RESCAND-533262ed95b59f64e57f7cbe,EXTLOC-9dfac1f9a0935eea74d35282,,
RESCAND-31f66fb3ab2cb13336e6b12a,EXTLOC-421554fc52fcc367b48ddd68,,
RESCAND-dbd3f6a073462b064211329e,EXTLOC-8e8ccdccc4d8e3fed6496465,,
EXTCAND-f1daccdb252c35284322b013,EXTLOC-19591644e5b42e20ac0c6855,,
EXTCAND-e9132314ffb7876c158c0da8,EXTLOC-5c27c4c3fd62a5031e3e2c79,,
EXTCAND-1a7afd51ab68d239a6eb7e7a,EXTLOC-52f13ce38305f70a2a9cf49e,,
EXTCAND-03b9645208ad285c979fa6ef,EXTLOC-6f292f8ea3ffcb647c4765f8,,
EXTCAND-637973416258e262acdbd267,EXTLOC-74f5f0eff5465d665bef8f87,,
EXTCAND-42e000d723b3735247ba00c0,EXTLOC-eb4918d0ed78b419f04dde5e,,
EXTCAND-7a3a2eb9bf45417c02e5436b,EXTLOC-8815b225cdb6c6209472df08,,
EXTCAND-ce1bb1f024e883ea5af30cfc,EXTLOC-644bf028a608e8f200a644ba,,
EXTCAND-ed07a8fa4a997fdaa3bf522c,EXTLOC-2713d9d8cae4d30d7a7a0cb5,,
EXTCAND-b2fa4da028082c19333a0306,EXTLOC-d03d699eebc3f89d56d37426,,
EXTCAND-239bf200a9ad7a2b2778eaff,EXTLOC-c3584a0644ca6edd6a0cbed7,,
EXTCAND-d0305dedaa5f98c95f51fafc,EXTLOC-f649c94245eb27551d92690b,,
EXTCAND-bee9f929baaea31f7d5af5f8,EXTLOC-f2bbe42243a9a4c16075a33d,,
EXTCAND-e6bf781cc1e5b1e4233ec70d,EXTLOC-d2262fe840f32031c02a5ee0,,
EXTCAND-63dddb4f42dc5e4951b97bf2,EXTLOC-1471bf260f2b4a8981d65144,,
EXTCAND-6f991c94468aba22a0d4ff31,EXTLOC-abfa483f4da11b4c1bd4f80c,,
EXTCAND-1b08bc26351b2e736f0c5544,EXTLOC-ff5065a81a651507b1f4c493,,
EXTCAND-ce8feeda2a07bf01da021b5d,EXTLOC-b9da7f0ba333cb26795340e2,,
EXTCAND-264deb3b814e8f8a6adb2d9d,EXTLOC-a3ec86201c57e2edd8a5e3b7,,
RESCAND-daa735ea49a28cf52cbe31da,EXTLOC-4af2e3a5a1e6d1b7d7257979,,
EXTCAND-6a957bd2d7a5c1804909e88a,EXTLOC-9437e56ff17df368d9c4a30e,,
EXTCAND-dc3d8f630031eab5dacf787c,EXTLOC-5535ecf382d69ac90debc4df,,
EXTCAND-36026d847ef6c99112bda882,EXTLOC-1b239f9661b569aaad361400,,
EXTCAND-57cc6ca182551fc9b81753a6,EXTLOC-c9cb221d8089bc15e39720fd,,
EXTCAND-19b3947c84b4584de9c7014d,EXTLOC-792c37ae9f026f1b45c8abd3,,
EXTCAND-71ae1e945000b2cce4c2a5ef,EXTLOC-98ab0a10fa433eae498970d2,,
EXTCAND-cc233636fc80440ed7773db9,EXTLOC-8e43c8df55fcf559be6e9d13,,
RESCAND-b3788fe47c415f7c6621522f,EXTLOC-5670ce62e5de8f412442a0fe,,
RESCAND-1e1ed678d19f22157aea4590,EXTLOC-99eccfcd15b57191a769bb5c,,
RESCAND-708a7585e5ce4bbf8a249c57,EXTLOC-4a3ebdbafb41c6e0580be984,,
RESCAND-110856096c679a2a808c1d7d,EXTLOC-f7de0410bf9b1ea36829b833,,
EXTCAND-7cdfb60098f7e75a04dbd6e6,EXTLOC-259a3bca79401ccea4993ee0,,
EXTCAND-ff2ab57f10dd2db97ffd504e,EXTLOC-0261d5f80d5348b7d09826e4,,
EXTCAND-823e49a99ca2f42727b56e13,EXTLOC-7b252466e9e466074b852e26,,
RESCAND-b4897985122215d1499dda1f,EXTLOC-e49ae810003bf67526039059,,
RESCAND-5dbe5602c4b1aeb5b1de4422,EXTLOC-37c1b54e7cc4749da987ed65,,
RESCAND-2e3f39fa1fc48fea326085d6,EXTLOC-ba81a3b1c6575062708b9c71,,
EXTCAND-3cfe3f614f2e4c51000e6132,EXTLOC-54455ee4329d81af61920e01,,
RESCAND-00299c78b6f3f298350be9d0,EXTLOC-d080a8c9bbfc0445b21fd93e,,
EXTCAND-bbaf922257118d2edaece920,EXTLOC-7e0c86c0e4111ed760291b2d,,
EXTCAND-e5b141b6f96a21d554934b4a,EXTLOC-7595d9de8644250bc0801fd2,,
EXTCAND-37bc8e677f0a09fd67e944db,EXTLOC-546d5da1b2b0afb55fa6585f,,
EXTCAND-9c9270320ef098f06768c163,EXTLOC-26bab96a19e59217538c135e,,
RESCAND-6f94ab1e050f07fffaff13fe,EXTLOC-8f0ce45c39dcf12038992a9e,,
RESCAND-c6d0beded201416090f432ed,EXTLOC-902c43a789685f3696a57337,,
RESCAND-6494a8e2a638617b68a4b881,EXTLOC-7a8512c1f8a271b24a06fe28,,
RESCAND-72ae90dbe9d965f027dfbedb,EXTLOC-8ab9a85e4ccb674b1de4f25d,,
RESCAND-e07df13a95f6ecd5a8e2756f,EXTLOC-80e7218db49f591ab20dac32,,
EXTCAND-9751ecec3d9344627df82fef,EXTLOC-0ef8c8c9e4be1fae8a583301,,
RESCAND-e415abf1992c4ef4919f2631,EXTLOC-5db2d435e28967dea5eca858,,
RESCAND-708404b9cbf1ea20308a63c0,EXTLOC-a75f9a18695b89153e2e6cd8,,
RESCAND-744f9d4f6de845e818ef0ad9,EXTLOC-175309a7652811d3d727391c,,
EXTCAND-2a95455a88baac1ee5d850f6,EXTLOC-3062676fb0ec4bd1f9e80a94,,
RESCAND-504751e6d2b9d6fca5cc0c93,EXTLOC-0614403dcd92e726dfb4dddb,,
RESCAND-58859a29b849816519191061,EXTLOC-b94d65618819f4fcfbde4fb8,,
EXTCAND-b36430dc76377fbfd65bd627,EXTLOC-cae5f60445c984e54751983d,,
RESCAND-d56e6785c61c0ea51f1656d3,EXTLOC-9c1fc013eafbbdea9b118dc2,,
RESCAND-a2932aea9c733db62458468d,EXTLOC-0af54ff3e08e0a4d9ab50749,,
RESCAND-9318d85406f0e2db392da5f9,EXTLOC-57f2317db91a211b9dc1589b,,
EXTCAND-7c86d31aae3c43511fb59903,EXTLOC-7473fde05b877c62fd0dd21f,,
RESCAND-f0f0cdbe5ffec65e5685bcd8,EXTLOC-6997f48f099e3044e7fe7f7c,,
RESCAND-183bd675a057bf9dfcaf0436,EXTLOC-284a1902b547a651fb0c7231,,
EXTCAND-723d0b2ecca58d9bb736586b,EXTLOC-efcc97688546482e14fc6647,,
EXTCAND-b6c933f8a19d19d7fe0989e9,EXTLOC-5d2ae2b7d736919d1b225986,,
RESCAND-cbbff14da3cd3c506af4e3eb,EXTLOC-70e266d9a93e8a39259e126e,,
EXTCAND-339eb24a693ff63f1357c79f,EXTLOC-83d1822186749b5cd051811c,,
EXTCAND-8ed71f4b0edb84f66a975448,EXTLOC-ae1a1d643cbc3e3cd25c78b0,,
RESCAND-3c5abeb5a7bb846cac891327,EXTLOC-4c61521fd736ccefedac08af,,
RESCAND-8c0a2336833ab1f32f8a785e,EXTLOC-1203be58ad61ec519c71ebd0,,
EXTCAND-f699bde01e6d2fd439a4d02c,EXTLOC-801925ef20cd812ed331d380,,
EXTCAND-a3db964ef8fe6c966af73b54,EXTLOC-40a976cc09cf919e2044b5bf,,
RESCAND-7dd1248b3e0b31a94f2959c6,EXTLOC-8f34e56e4ad52c404ea66dca,,
EXTCAND-06ba1e3a78d262e4bd67efdf,EXTLOC-07f76a1284e743798a97b511,,
EXTCAND-13da934663e430079a7d5e48,EXTLOC-795757522a96a3c21e127de2,,
RESCAND-0e500a008c8966cf401c4cc5,EXTLOC-665b45271891e6afb5014ae7,,
RESCAND-cbd9030b734dedd78dae7d45,EXTLOC-26b3605fb288285f96f3b744,,
RESCAND-8a47946019c2247d3ffd2c48,EXTLOC-6eb301fa1cbcf73aba06b743,,
RESCAND-8d9398efa4ab9975ce7fdb59,EXTLOC-9b8ddcbaf758418b53b275d1,,
EXTCAND-fa877f6c59d47bac1224ebfa,EXTLOC-18272ecf06f768944408b535,,
RESCAND-6a670ae8795b0e8c61584af9,EXTLOC-205f7107204763b0b05cb602,,
EXTCAND-81ac8ac84ce76890578a8f31,EXTLOC-38cab3d885a7a32d11b4d4ad,,
EXTCAND-f66936aa1119a48e18d0b7f7,EXTLOC-2e6aac8fc36f694e6bb24a94,,
RESCAND-f081bcb76b059c9e5779a1b2,EXTLOC-be56e16adc56da7ed7751c3a,,
EXTCAND-6f851bb1bd390648b82fb29e,EXTLOC-e0e31df2d7dd13ae7a42f474,,
EXTCAND-7b660cc9437d1e2dcf980744,EXTLOC-898fdc599c9c3f41692d6f92,,
RESCAND-42c0b0ded8feb42be7142fb1,EXTLOC-d615915eca8d8e9fed0d5bc4,,
RESCAND-68423893438b0f33b1686011,EXTLOC-3c8815353838149ad0124f6e,,
RESCAND-563bbba8e21d286574b694f1,EXTLOC-6344915b7a98ad4e79e18b4f,,
RESCAND-f4f884a97b6b61be2927576b,EXTLOC-45a35bcb4b2916ced61a9a6d,,
RESCAND-0000a3682863ef9225bde3dc,EXTLOC-65a19889d396b52ae47d13be,,
RESCAND-99db47aaeb054d0ab7b515fa,EXTLOC-660534bdd379384258ea4e3e,,
RESCAND-ed7d9be7775d187f3abe2438,EXTLOC-9877143ba5d2dd08c548f5eb,,
RESCAND-33a58e40992b12eac0a7283a,EXTLOC-4db3d7dc2c2a8c5a1baf421c,,
RESCAND-99dc01dec1a7f0ab9a8f0a12,EXTLOC-0e868dfa2b88e7761dad65f4,,
RESCAND-d3946bd57487686e05e7e1b7,EXTLOC-d1d3af9d3405127790f67b39,,
EXTCAND-7b873b6065a52cdb4cccd7f6,EXTLOC-8c11ad4de9e3a9dbba5eaf32,,
EXTCAND-585b4acd6597bc9349e6c721,EXTLOC-0835531d453883bb99665256,,
EXTCAND-fe0e1b68f077a82e238a43fd,EXTLOC-9dab725bfe983f5e1b559391,,
RESCAND-283655050d45a224607e6ff7,EXTLOC-48f70cdda22b75f9acb3d143,,
EXTCAND-b0f7e7e574e6856f42e04f3a,EXTLOC-66db4318d38d22d61fe0267f,,
EXTCAND-b5eac466b348f5420b8cec82,EXTLOC-155d7e1ce005374353391769,,
EXTCAND-f9e8632871b965c497542ec4,EXTLOC-60ac4a29a485491e41c06c10,,
EXTCAND-642de0da7dd0d59de0391f52,EXTLOC-eea325e49d880ebc1b3b67d2,,
RESCAND-e8dbdb288e1eac0c24a120c5,EXTLOC-e788d6702eb83af257195325,,
EXTCAND-e6f023d739762dbb88443e7f,EXTLOC-a69cbe57f1190b67e634bca3,,
EXTCAND-9e10bf372965a939db72830a,EXTLOC-2cf7cf9cb3703743dceb70d6,,
EXTCAND-aa093aa910907a2fea633b49,EXTLOC-7cf451cd2fbc6f4872e86fb0,,
RESCAND-4aff9849d1659c33b5a87289,EXTLOC-7df541cfee1c55220ad6939c,,
RESCAND-8ea733de8d44722092ebfcd6,EXTLOC-a9eebb51be3d28ac3156df22,,
EXTCAND-d291e87e79a50e076514f5e6,EXTLOC-92f6042736f2ecb8fcf81293,,
EXTCAND-c26da56f88d5990e8b015c68,EXTLOC-725c59c5a737bd0e52ac490c,,
EXTCAND-ef0e72c9a98a78a1a535f9ad,EXTLOC-32c37cad41a829e967d1713e,,
EXTCAND-44ca894e5d1ee4227a3b7761,EXTLOC-4cb58fb2b1a9d8f37b23f343,,
EXTCAND-4c63c0d75a0cf0c2574bc6f1,EXTLOC-9413204b24adb05f8320c94b,,
RESCAND-abb9c84f52974044cc274395,EXTLOC-1ef75982fb9dd565d6fd90ba,,
EXTCAND-75a7ed67f70cd583bbca9bd3,EXTLOC-c04a85bdf5966735bf788551,,
RESCAND-203f3b17248cc6ef48d9c590,EXTLOC-3fff458f4147973e3119d195,,
EXTCAND-768d1fcb1dd469e7bc166206,EXTLOC-7566d998490182e7d0f09f98,,
EXTCAND-b212bb8a3dd5bd9220e1e41a,EXTLOC-ff10fdba82e59b58ea9bdf11,,
EXTCAND-5dc786cb8b3197805e3e15cb,EXTLOC-1430fe674832508ad37419cd,,
EXTCAND-b1ceae04415c108ba7aae30b,EXTLOC-6e5bb0ec4c8e6f7a8d3e7497,,
EXTCAND-0bacc3b04a1b6bfd69adeecd,EXTLOC-288a35ac2dfe03012c30d37c,,
RESCAND-2e41b3df228abcdee8ba1685,EXTLOC-351af42714ddc5788357b649,,
EXTCAND-792c01b8e510546ee9efaea1,EXTLOC-19b6c267167d69df3aefac29,,
EXTCAND-d64f48f35b616ea1676e572e,EXTLOC-f202aab1c57dff43e835b0ee,,
EXTCAND-3d00d25433082c26a9960e4b,EXTLOC-ba3b7718d4239b1fc8e145d2,,
RESCAND-bddfba240f63990396e893f8,EXTLOC-ab16512a5af6b1013bdd9b5e,,
RESCAND-d2610e431070adeedaf96781,EXTLOC-fc9494e15b810283e30cb63f,,
RESCAND-dd9450048568f8fa9462e2e9,EXTLOC-3005dcb9f4309c26c4ad8cfc,,
RESCAND-c192a7b0923c27235c7c6bf9,EXTLOC-29efc7f6f3186f9b84a4f018,,
RESCAND-980d4813e2d834d58c79ff4b,EXTLOC-5230d56df9e62d873d95f8cf,,
EXTCAND-a2101300a9f354d058e6e846,EXTLOC-5089b6a8274daabce3d26a08,,
EXTCAND-420ebd6fc03b9f8df2e71eec,EXTLOC-431e72ee6696824d8e0cc065,,
RESCAND-0837d1d7488d89d2efdbaba5,EXTLOC-2804c0c14b5065712081be99,,
RESCAND-776a7a76242cb0c7e0c90a8b,EXTLOC-e0245acbbbae822097a0cba0,,
RESCAND-c7081001ec9c564727a824b4,EXTLOC-f157ba8be48fd882c6f02a55,,
RESCAND-16b5c5c3959283bf5f777223,EXTLOC-ea7af96dc28753fdf0c86b7f,,
EXTCAND-97827f85d47ae7972b4eacc9,EXTLOC-122f621b66ca4e58a4975cf5,,
EXTCAND-0694a0d5ee30efa3eb01e0f6,EXTLOC-fe404990aca308e0e2daaba7,,
RESCAND-a0bf26970df6a42421f1d178,EXTLOC-4a06c5a8a2443b06bb7e14e4,,
EXTCAND-42f29c1b98d12b5e08986317,EXTLOC-ed23bdb97fce5bd7a773c3b3,,
EXTCAND-ee4be4b3d44a3254ee8ab5f9,EXTLOC-6895a877bbe2db7676b7ca7a,,
RESCAND-60dc9e7746c4a541188df508,EXTLOC-05ab379505ffd78246a35189,,
RESCAND-60f684c57a6b69428440c015,EXTLOC-715d7268a7d5444480659945,,
EXTCAND-d46078c3b4335841212b3134,EXTLOC-7e74a5bc28e5edc87769f66b,,
RESCAND-a896d76a90f071f59862ec31,EXTLOC-48370b67db7fb65b6733eb26,,
EXTCAND-bc1b223b5b5547c0aada2dbf,EXTLOC-0b7889eb22501c1bbb327f5d,,
RESCAND-0384d29d67c183a43ed5682c,EXTLOC-e014c8746a2818a19de90eca,,
EXTCAND-715db84af6e348ac6600b77b,EXTLOC-ea424468176e6dfcb094cfdd,,
EXTCAND-8c7e74fad385fe69184d2c7d,EXTLOC-2f563fc934d16c50ed297fd2,,
EXTCAND-4cf916966864cc1fd6ff97ba,EXTLOC-725295426b0aa37186d05ffb,,
EXTCAND-3bd11c9a831ea46b7758d53c,EXTLOC-d7636560798a274a00ceb2be,,
RESCAND-6cb30b2bbe153947bc34090b,EXTLOC-3de2b77308f51ed2819230b8,,
RESCAND-9af4d3202c8a0885e189cc18,EXTLOC-2b051ec608c33fd93a5710dd,,
RESCAND-3d59e897d2262250535e6108,EXTLOC-378db2012d91f840063771ce,,
RESCAND-b088e7ee406aa855e10ecc86,EXTLOC-f04e95d870a961abe1d695bd,,
RESCAND-ef16f5a7dd994f0c5d41b1ed,EXTLOC-16327c7f665d57de4bdc3150,,
RESCAND-759cb02806bb5571cd81524c,EXTLOC-9868c64d0a30b1f4aedacaf1,,
RESCAND-591df6f21a155d23bebfcb57,EXTLOC-9abefae0083d8243f8949255,,
RESCAND-7849d067b2624422ca5e9316,EXTLOC-64340f7cc2a56259e095cdb3,,
RESCAND-d15aed55aec7e552c8e3e8af,EXTLOC-adf30527d024414b3589ed8b,,
EXTCAND-68a0aa8a5769819162b4c739,EXTLOC-ff97f9ee4390aeacd78ab866,,
EXTCAND-06beebe8cf4849b5a5fa4a92,EXTLOC-bf770225d1767d428afdce97,,
EXTCAND-a381d85c9f8deb591508d6ae,EXTLOC-22f52c7abfd8a22eb601ecf2,,
RESCAND-7c71129b380402bee961dcbd,EXTLOC-f15033aed224ea313a396bfb,,
EXTCAND-cdec1cd43438b5b9bff90876,EXTLOC-88045e74ac1ce5a44d292b64,,
EXTCAND-ff0855100383620aef93132d,EXTLOC-5a155e35cd373eba677bf144,,
RESCAND-a931a81bc7ed40c814b0cfdb,EXTLOC-52a195468c6a7378df69a0ec,,
RESCAND-eb02ee03fc15446c3f5ac16a,EXTLOC-88f32b43594c7a29ddab5407,,
EXTCAND-8b441e6c3da9b935ad7a5b7c,EXTLOC-c1e85e11d140450991fd2a80,,
RESCAND-7ad6b57605d33330db91a337,EXTLOC-f455590251f591357f2137ee,,
RESCAND-6518f78db4ae8cca23b63edd,EXTLOC-0db2694e6252d0f65fa8ecba,,
RESCAND-560c36ce386e6e6a8b9a04e8,EXTLOC-d26533597058f60e31443aa5,,
RESCAND-0d5bfed43b072923e5d7023f,EXTLOC-39c18083b12e16117f64ee3d,,
RESCAND-9d8e4fef6ecaf6b3289901f5,EXTLOC-c194a128ad766119e1b78e5f,,
EXTCAND-368e31e178eac22556d5a5bd,EXTLOC-bc6fcaa2cbd8c63ed7d23e39,,
EXTCAND-f7670f7b1592711ba7a5ee70,EXTLOC-045f3f1f526557596a086cba,,
RESCAND-a095de175efa6b70745efde4,EXTLOC-585730d23b8be45f4f167c0c,,
EXTCAND-7b6e1c47f650256ff6d785ce,EXTLOC-19b007b1e5c521e9a882cbb1,,
EXTCAND-9b3f97dfcd2a12a17f9f0c55,EXTLOC-0d96003c6bd2b0d07a2a78e9,,
EXTCAND-9169ffa77eb6106de76fdf14,EXTLOC-efb11fbf5edd82ee0fba5b8d,,
EXTCAND-7d53fd1744068290b5e5f483,EXTLOC-6a5c6f1c19dff0ec2a974bb3,,
RESCAND-93cff146ba772e4068590d82,EXTLOC-8fa88680772ce0cd163b93aa,,
EXTCAND-8be4c78f5184bde06c6aaddd,EXTLOC-c19c70719fba18a9e708f9ad,,
EXTCAND-4142226cfbe075b95c8b5c5c,EXTLOC-456e6f3f95f35df7e3c8d3b8,,
EXTCAND-68aec29f4d7bf1f2feed0196,EXTLOC-65d8650a7be66964557cb714,,
EXTCAND-ce0cc1bf95cd7e8e7004f932,EXTLOC-3645abda633125b25ee854ae,,
EXTCAND-4e6278fd767bd9d4c5c904ee,EXTLOC-f20ad2e3f9e97072d74806be,,
RESCAND-e4bfe212b6a4112b381891a4,EXTLOC-4b16c604e94ae6448bbcfee4,,
EXTCAND-67bcdf99d6210753a31e60b0,EXTLOC-b443fd1a404ad2c8796031a0,,
RESCAND-feec5263ee02b79766609ea6,EXTLOC-7be2e6d7c1108752f48ad7ea,,
EXTCAND-4f5508409a002e41c22dc46c,EXTLOC-0716793ef95fdb716f289188,,
EXTCAND-8ca54f3488c3f1f0246171fa,EXTLOC-2fd26e16ed7a7b7d458dceb3,,
EXTCAND-f0114d31b3e300212ca68e64,EXTLOC-287689d1487158b91ce87d21,,
EXTCAND-f59685a171022e09a4997f32,EXTLOC-b1ef5c186423c240a436f0c6,,
RESCAND-de37bf7160d8ca6c1f89653d,EXTLOC-12f09251b01633e936fe74ff,,
EXTCAND-563f2236d49458d120062992,EXTLOC-812b9d92bb31a8c2b327f225,,
EXTCAND-1c2db604945808b48f82810e,EXTLOC-edd9553454c3f1545f9d98c2,,
RESCAND-2fd4edf9add493ace104d1b5,EXTLOC-f5d2442b7a7843bc134a8796,,
RESCAND-56702ab3c28555fae75ded0e,EXTLOC-77042ec06f33c0fbcb16bdff,,
EXTCAND-1c0fd335eb1ee5bb5481f450,EXTLOC-963030cf34ec6dd2ddea949c,,
EXTCAND-01275ce85cfac5829e96bdad,EXTLOC-a59e02bec37d9c3c6728ce36,,
RESCAND-4eba01622b1153d8005a6e67,EXTLOC-7e28af15b2f14097e018cd8a,,
EXTCAND-ef2d8b52aad3c08b0db1c8ce,EXTLOC-581e8d791d61abcb7b938e15,,
RESCAND-0d4e9b05a92a877d4ab096fc,EXTLOC-63651e544dd696a425e20f54,,
RESCAND-35003d81f0a82fb3d20a38d1,EXTLOC-aef24be33ca7918f2b963c74,,
RESCAND-f182dafbfd9873ed4b7b74ee,EXTLOC-bf6debc1dd164d301cc4190c,,
RESCAND-833bd1efffb514da128b2849,EXTLOC-f4e535ba8a6d0d58946e05fa,,
EXTCAND-3be21a75df06f5104580e742,EXTLOC-120adf870bfb33a71febe79f,,
RESCAND-dd49034314e9410191df8655,EXTLOC-5cccdbb4ffe670a01a91e318,,
EXTCAND-013005d0c5c2685b318ac9be,EXTLOC-867cba5efcc9c03a8adfabdc,,
EXTCAND-5167344560660411c4b32169,EXTLOC-9854c92e8f7a5e0325dd8818,,
RESCAND-11ba30ed57631f2cfba6f3b7,EXTLOC-6aaf4fc08e82594f3816145f,,
RESCAND-b22fb2a306f5f513eaf06507,EXTLOC-dd3b6b39cbf6d666e01fd545,,
EXTCAND-191b7975aa02b98137da644a,EXTLOC-42841fa4a007c7d19ddaebe9,,
RESCAND-af1a013d05c9d752054822df,EXTLOC-f3cd5cdedc3479535f65a44c,,
RESCAND-c77434795e15e8dd9712ccf0,EXTLOC-9121c2018782f56681306b47,,
RESCAND-5e57498e90156fe2e15392f3,EXTLOC-27a9dff38f5890485fdc657d,,
EXTCAND-6e3fc74c4965e543cb6a0982,EXTLOC-25a01824e03805821b807421,,
RESCAND-cf735adb5955c83894d73c18,EXTLOC-95f9d42bf41b8ed86bc67054,,
RESCAND-5b579bb8ee72fb9118e79718,EXTLOC-d20b76231b630a8b38089ce7,,
EXTCAND-df442fff2099ce12632ae1da,EXTLOC-d5846e47b0b2fb4019e471ef,,
EXTCAND-e54a1a6d1cb01456cae7fe51,EXTLOC-3afee2d637988720f023f0ee,,
EXTCAND-35540f8a2f8524773fdebc4d,EXTLOC-b4577d600719627d53c3e3fa,,
EXTCAND-d198bae6eca37d18b5f7dc84,EXTLOC-42bf4fbc7ce70a503f4bf327,,
EXTCAND-b61c0c92495f24c7de0ba82e,EXTLOC-3a8da5dc972cd70ebb8d5a6c,,
EXTCAND-b66c03589f178a31e3c8c384,EXTLOC-e1807e4290f3c67ae6441f67,,
EXTCAND-46757fa422dae334222d0a96,EXTLOC-96b6df461e22d0000ba1a5f2,,
EXTCAND-f33aec406a265d702475d151,EXTLOC-4d3f120c4c8c2420c861f35f,,
